"Id del Producto";"Referencia del Producto";"Atributo (Nombre:Tipo:Posicion)*";"Valor (Valor:Posicion)*";"Ref proveedor";"Referencia";"EAN13";"UPC";"MPN";"Precio de coste";"Impacto en el precio";"Ecotasa";"Cantidad";"Cantidad minima";"Nivel de stock bajo";"Enviame un mensaje de correo electronico";"Impacto en el peso";"Predeterminado (0=No, 1=Si)";"Fecha de disponibilidad de la combinacion";"Elegir entre imagenes de productos por posicion(1,2,3)";"URLs de las imagenes(x,y,z...)";"Textos alternativos de imagen(x,y,z...)";"Id / Nombre de la tienda"
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"70 cm:0,Blanco brillo:1,Sin espejo / ver otras opciones en complementos:2";"";"C0073326";"8414623378477";"";"";"";6.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"80 cm:0,Azul Navy brillo:1,Sin espejo / ver otras opciones en complementos:2";"";"C0076714";"8414623603760";"";"";"";11.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"70 cm:0,Antracita brillo:1,Sin espejo / ver otras opciones en complementos:2";"";"C0073327";"8414623378460";"";"";"";6.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"70 cm:0,Gris arenado:1,Sin espejo / ver otras opciones en complementos:2";"";"C0073328";"8414623378453";"";"";"";6.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"80 cm:0,Gris arenado:1,Sin espejo / ver otras opciones en complementos:2";"";"C0072553";"8414623359469";"";"";"";11.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"70 cm:0,Roble Colonial:1,Sin espejo / ver otras opciones en complementos:2";"";"C0076709";"8414623603814";"";"";"";6.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"70 cm:0,Azul Navy brillo:1,Sin espejo / ver otras opciones en complementos:2";"";"C0076710";"";"";"";"";6.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"60 cm:0,Gris arenado:1,Sin espejo / ver otras opciones en complementos:2";"";"C0072536";"8414623359414";"";"";"";0.0;0;100;1;"";"";0;1;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"80 cm:0,Nogal arenado:1,Sin espejo / ver otras opciones en complementos:2";"";"C0072554";"8414623359476";"";"";"";11.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"80 cm:0,Roble Colonial:1,Sin espejo / ver otras opciones en complementos:2";"";"C0076713";"8414623603777";"";"";"";11.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"60 cm:0,Blanco brillo:1,Sin espejo / ver otras opciones en complementos:2";"";"C0072534";"8414623359391";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"60 cm:0,Azul Navy brillo:1,Sin espejo / ver otras opciones en complementos:2";"";"C0076706";"8414623603845";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"70 cm:0,Nogal arenado:1,Sin espejo / ver otras opciones en complementos:2";"";"C0073329";"8414623378446";"";"";"";6.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"60 cm:0,Antracita brillo:1,Sin espejo / ver otras opciones en complementos:2";"";"C0072535";"8414623359407";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"60 cm:0,Nogal arenado:1,Sin espejo / ver otras opciones en complementos:2";"";"C0072537";"8414623359421";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"60 cm:0,Azul Navy brillo:1,Espejo oferta del pack:2";"";"C0076704";"8414623603869";"";"";"";89.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"80 cm:0,Antracita brillo:1,Sin espejo / ver otras opciones en complementos:2";"";"C0072552";"8414623359452";"";"";"";11.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"80 cm:0,Gris arenado:1,Espejo oferta del pack:2";"";"C0072548";"8414623359025";"";"";"";109.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"80 cm:0,Azul Navy brillo:1,Espejo oferta del pack:2";"";"C0076712";"8414623603784";"";"";"";109.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"70 cm:0,Azul Navy brillo:1,Espejo oferta del pack:2";"";"C0076708";"8414623603821";"";"";"";101.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"70 cm:0,Roble Colonial:1,Espejo oferta del pack:2";"";"C0076707";"8414623603838";"";"";"";101.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"80 cm:0,Roble Colonial:1,Espejo oferta del pack:2";"";"C0076711";"8414623603791";"";"";"";109.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"60 cm:0,Blanco brillo:1,Espejo oferta del pack:2";"";"C0072522";"8414623358950";"";"";"";89.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"60 cm:0,Roble Colonial:1,Sin espejo / ver otras opciones en complementos:2";"";"C0076705";"8414623603852";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"70 cm:0,Nogal arenado:1,Espejo oferta del pack:2";"";"C0073324";"8414623378002";"";"";"";101.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"60 cm:0,Nogal arenado:1,Espejo oferta del pack:2";"";"C0072525";"8414623358981";"";"";"";89.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"70 cm:0,Antracita brillo:1,Espejo oferta del pack:2";"";"C0073322";"8414623378026";"";"";"";101.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"80 cm:0,Blanco brillo:1,Espejo oferta del pack:2";"";"C0072546";"8414623359001";"";"";"";109.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"80 cm:0,Nogal arenado:1,Espejo oferta del pack:2";"";"C0072549";"8414623359032";"";"";"";109.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"70 cm:0,Gris arenado:1,Espejo oferta del pack:2";"";"C0073323";"8414623378019";"";"";"";101.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"80 cm:0,Antracita brillo:1,Espejo oferta del pack:2";"";"C0072547";"8414623359018";"";"";"";109.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"60 cm:0,Antracita brillo:1,Espejo oferta del pack:2";"";"C0072523";"";"";"";"";89.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"80 cm:0,Blanco brillo:1,Sin espejo / ver otras opciones en complementos:2";"";"C0072551";"8414623359445";"";"";"";11.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"60 cm:0,Roble Colonial:1,Espejo oferta del pack:2";"";"C0076703";"8414623603876";"";"";"";89.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"60 cm:0,Gris arenado:1,Espejo oferta del pack:2";"";"C0072524";"8414623358974";"";"";"";89.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
128;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"70 cm:0,Blanco brillo:1,Espejo oferta del pack:2";"";"C0073321";"8414623378033";"";"";"";101.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/a33af5c6-16ae-4b7f-abe6-0280b463b9d9/SANSA_80_2P_GrisArenado_Slim_1_1668604632.1882045";"";1
129;"";"Acabado:select:0,Espejo:select:1";"Azul Navy brillo:0,Sin espejo / ver otras opciones en complementos:1";"";"C0076698";"";"";"";"";0.0;0;100;1;"";"";0;1;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/fcc2b062-4044-4708-8dc7-341397da1f72/SANSA_120_2C2P_Blanc1_SlimSenoDesplazado_copia_2_1669026472.0982938";"";1
129;"";"Acabado:select:0,Espejo:select:1";"Antracita brillo:0,Sin espejo / ver otras opciones en complementos:1";"";"C0075709";"";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/fcc2b062-4044-4708-8dc7-341397da1f72/SANSA_120_2C2P_Blanc1_SlimSenoDesplazado_copia_2_1669026472.0982938";"";1
129;"";"Acabado:select:0,Espejo:select:1";"Blanco brillo:0,Sin espejo / ver otras opciones en complementos:1";"";"C0075708";"";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/fcc2b062-4044-4708-8dc7-341397da1f72/SANSA_120_2C2P_Blanc1_SlimSenoDesplazado_copia_2_1669026472.0982938";"";1
129;"";"Acabado:select:0,Espejo:select:1";"Roble Colonial:0,Sin espejo / ver otras opciones en complementos:1";"";"C0076697";"";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/fcc2b062-4044-4708-8dc7-341397da1f72/SANSA_120_2C2P_Blanc1_SlimSenoDesplazado_copia_2_1669026472.0982938";"";1
129;"";"Acabado:select:0,Espejo:select:1";"Roble Colonial:0,Espejo oferta del pack sin led:1";"";"C0076695";"";"";"";"";73.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/fcc2b062-4044-4708-8dc7-341397da1f72/SANSA_120_2C2P_Blanc1_SlimSenoDesplazado_copia_2_1669026472.0982938";"";1
129;"";"Acabado:select:0,Espejo:select:1";"Antracita brillo:0,Espejo oferta del pack sin led:1";"";"C0075704";"";"";"";"";73.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/fcc2b062-4044-4708-8dc7-341397da1f72/SANSA_120_2C2P_Blanc1_SlimSenoDesplazado_copia_2_1669026472.0982938";"";1
129;"";"Acabado:select:0,Espejo:select:1";"Gris arenado:0,Sin espejo / ver otras opciones en complementos:1";"";"C0075710";"";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/fcc2b062-4044-4708-8dc7-341397da1f72/SANSA_120_2C2P_Blanc1_SlimSenoDesplazado_copia_2_1669026472.0982938";"";1
129;"";"Acabado:select:0,Espejo:select:1";"Gris arenado:0,Espejo oferta del pack sin led:1";"";"C0075705";"";"";"";"";73.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/fcc2b062-4044-4708-8dc7-341397da1f72/SANSA_120_2C2P_Blanc1_SlimSenoDesplazado_copia_2_1669026472.0982938";"";1
129;"";"Acabado:select:0,Espejo:select:1";"Nogal arenado:0,Sin espejo / ver otras opciones en complementos:1";"";"C0075711";"";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/fcc2b062-4044-4708-8dc7-341397da1f72/SANSA_120_2C2P_Blanc1_SlimSenoDesplazado_copia_2_1669026472.0982938";"";1
129;"";"Acabado:select:0,Espejo:select:1";"Nogal arenado:0,Espejo oferta del pack sin led:1";"";"C0075706";"";"";"";"";73.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/fcc2b062-4044-4708-8dc7-341397da1f72/SANSA_120_2C2P_Blanc1_SlimSenoDesplazado_copia_2_1669026472.0982938";"";1
129;"";"Acabado:select:0,Espejo:select:1";"Blanco brillo:0,Espejo oferta del pack sin led:1";"";"C0075703";"";"";"";"";73.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/fcc2b062-4044-4708-8dc7-341397da1f72/SANSA_120_2C2P_Blanc1_SlimSenoDesplazado_copia_2_1669026472.0982938";"";1
129;"";"Acabado:select:0,Espejo:select:1";"Azul Navy brillo:0,Espejo oferta del pack sin led:1";"";"C0076696";"";"";"";"";73.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/fcc2b062-4044-4708-8dc7-341397da1f72/SANSA_120_2C2P_Blanc1_SlimSenoDesplazado_copia_2_1669026472.0982938";"";1
130;"";"Acabado:select:0";"Gris arenado:0";"";"C0070880";"8414623305039";"";"";"";0.0;0;100;1;"";"";0;1;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/7370da95-a62e-401a-bfb4-cab2309d9d5d/Street_50_2C_RobleVulcano_1675698421.7365127";"";1
130;"";"Acabado:select:0";"Nogal arenado:0";"";"C0070881";"8414623305046";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/7370da95-a62e-401a-bfb4-cab2309d9d5d/Street_50_2C_RobleVulcano_1675698421.7365127";"";1
130;"";"Acabado:select:0";"Antracita brillo:0";"";"C0070879";"8414623305022";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/7370da95-a62e-401a-bfb4-cab2309d9d5d/Street_50_2C_RobleVulcano_1675698421.7365127";"";1
130;"";"Acabado:select:0";"Blanco brillo:0";"";"C0070878";"8414623302588";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/7370da95-a62e-401a-bfb4-cab2309d9d5d/Street_50_2C_RobleVulcano_1675698421.7365127";"";1
130;"";"Acabado:select:0";"Roble Colonial:0";"";"C0077385";"8414623631015";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/7370da95-a62e-401a-bfb4-cab2309d9d5d/Street_50_2C_RobleVulcano_1675698421.7365127";"";1
130;"";"Acabado:select:0";"Azul Navy brillo:0";"";"C0077387";"8414623631039";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/7370da95-a62e-401a-bfb4-cab2309d9d5d/Street_50_2C_RobleVulcano_1675698421.7365127";"";1
130;"";"Acabado:select:0";"Roble Vulcano:0";"";"C0076758";"";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/7370da95-a62e-401a-bfb4-cab2309d9d5d/Street_50_2C_RobleVulcano_1675698421.7365127";"";1
131;"";"Acabado:select:0";"Roble Vulcano:0";"";"C0076759";"8414623603319";"";"";"";0.0;0;100;1;"";"";0;1;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/b67a9a22-de23-4342-8901-ad08c796a223/Street_50_2P_BlancoBrillo_Uri_1670863653.9992104";"";1
131;"";"Acabado:select:0";"Roble Colonial:0";"";"C0077386";"8414623631022";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/b67a9a22-de23-4342-8901-ad08c796a223/Street_50_2P_BlancoBrillo_Uri_1670863653.9992104";"";1
131;"";"Acabado:select:0";"Azul Navy brillo:0";"";"C0077388";"8414623631046";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/b67a9a22-de23-4342-8901-ad08c796a223/Street_50_2P_BlancoBrillo_Uri_1670863653.9992104";"";1
131;"";"Acabado:select:0";"Gris arenado:0";"";"C0070884";"8414623305077";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/b67a9a22-de23-4342-8901-ad08c796a223/Street_50_2P_BlancoBrillo_Uri_1670863653.9992104";"";1
131;"";"Acabado:select:0";"Nogal arenado:0";"";"C0070885";"8414623305015";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/b67a9a22-de23-4342-8901-ad08c796a223/Street_50_2P_BlancoBrillo_Uri_1670863653.9992104";"";1
131;"";"Acabado:select:0";"Blanco brillo:0";"";"C0070882";"8414623305053";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/b67a9a22-de23-4342-8901-ad08c796a223/Street_50_2P_BlancoBrillo_Uri_1670863653.9992104";"";1
131;"";"Acabado:select:0";"Antracita brillo:0";"";"C0070883";"8414623305060";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/b67a9a22-de23-4342-8901-ad08c796a223/Street_50_2P_BlancoBrillo_Uri_1670863653.9992104";"";1
132;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"60 cm:0,Roble nórdico:1,Espejo oferta del pack:2";"";"C0076836";"8414623605795";"";"";"";71.24;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/fa7d0f7f-0e7c-43ac-bd88-1be172d37e67/Dai_80_2C_ArenaMate_Beauty_Blaze_1669111737.3908975";"";1
132;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"60 cm:0,Roble nórdico:1,Sin espejo / ver otras opciones en complementos:2";"";"C0076844";"8414623605719";"";"";"";0.0;0;100;1;"";"";0;1;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/fa7d0f7f-0e7c-43ac-bd88-1be172d37e67/Dai_80_2C_ArenaMate_Beauty_Blaze_1669111737.3908975";"";1
132;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"80 cm:0,Blanco brillo:1,Espejo oferta del pack:2";"";"C0074593";"8414623544353";"";"";"";127.28;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/fa7d0f7f-0e7c-43ac-bd88-1be172d37e67/Dai_80_2C_ArenaMate_Beauty_Blaze_1669111737.3908975";"";1
132;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"100 cm:0,Arena mate:1,Sin espejo / ver otras opciones en complementos:2";"";"C0074612";"8414623544162";"";"";"";127.28;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/fa7d0f7f-0e7c-43ac-bd88-1be172d37e67/Dai_80_2C_ArenaMate_Beauty_Blaze_1669111737.3908975";"";1
132;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"80 cm:0,Blanco brillo:1,Sin espejo / ver otras opciones en complementos:2";"";"C0074601";"8414623544278";"";"";"";46.54;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/fa7d0f7f-0e7c-43ac-bd88-1be172d37e67/Dai_80_2C_ArenaMate_Beauty_Blaze_1669111737.3908975";"";1
